Timestamp,Note,Rating
2022-12-07T22:54:37Z,calm waters for my uncalm bowels,4.0
2022-12-06T01:49:22Z,"I gotta say, I miss poopin on land",2.0
2022-12-06T00:14:22Z,"it took way, way too long for this to happen, but at last I am free",3.0
2022-12-03T12:49:51Z,"waited a long time for this, and it's not that great",2.0
2022-11-30T20:20:49Z,"a little spicy, very full bodied",5.0
2022-11-29T17:50:17Z,morning poop took a while to arrive,3.0
2022-11-29T07:35:10Z,this happened rapidly,2.0
2022-11-29T01:49:19Z,"I eat, I poop, therefore I am ",4.0
2022-11-28T06:38:47Z,not a fan,1.0
2022-11-27T21:24:11Z,spicy chicken sandwich is back,3.0
2022-11-26T20:56:30Z,tea-powered,4.0
2022-11-26T06:59:37Z,jetlagged night poo,4.0
2022-11-26T03:05:29Z,home sweet home,4.0
2022-11-25T01:40:29Z,last poo here probably,3.0
2022-11-24T04:36:04Z,I had to drink two cups of tea to make this happen,3.0
2022-11-23T00:13:17Z,"thanks, tea",3.0
2022-11-22T13:47:16Z,idk what I did to myself but it was not good ,2.0
2022-11-22T13:07:54Z,I had to run to the nearest toilet to expel something unholy,3.0
2022-11-21T21:49:52Z,"had to jump out of bed to make this happen, oh so spicy",3.0
2022-11-20T17:21:28Z,I just expelled 2 days' worth of Korean BBQ,4.0
2022-11-19T00:35:30Z,"this took a while to happen because of flights and jetlag, but with enough caffeine anything is possible",4.0
2022-11-16T18:43:39Z,it just kept comin,4.0
2022-11-15T03:10:08Z,OHHHH NOOOOOOOO,1.0
2022-11-14T20:51:06Z,post meeting relief,3.0
2022-11-14T17:31:17Z,panic poo before a meeting ,3.0
2022-11-14T00:09:21Z,"home at last, so good",5.0
2022-11-12T15:00:02Z,"this was waiting for over a day, tea ultimately made it happen",3.0
2022-11-11T05:55:44Z,a lil dump before snoozin,3.0
2022-11-10T17:35:54Z,in between meetings,3.0
2022-11-09T22:16:02Z,stress poo,4.0
2022-11-09T15:33:46Z,Good morning,3.0
2022-11-08T18:37:13Z,I think the tea made this happen but it wasn't wonderful,3.0
2022-11-08T16:37:50Z,"really good, no hesitation, no weirdness ",4.0
2022-11-07T17:16:49Z,incredibly bad,1.0
2022-11-07T14:53:46Z,oh no,2.0
2022-11-07T14:03:13Z,waited a while for this one,3.0
2022-11-05T19:38:40Z,enormous,4.0
2022-11-03T17:20:14Z,post-meeting plop,3.0
2022-11-03T13:59:56Z,"thank you, Taco Bell ",5.0
2022-11-03T01:50:17Z,useless nugget,1.0
2022-11-02T14:56:50Z,"took a while to get this going this morning, had to do a lil dance",3.0
2022-11-01T13:40:00Z,toilet rekt,4.0
2022-10-31T14:36:02Z,spoopy ,4.0
2022-10-31T02:23:38Z,waste of time,1.0
2022-10-30T14:41:26Z,this did not feel great,2.0
2022-10-30T13:16:55Z,"not much to write home about, but a lil somethin",2.0
2022-10-30T05:56:08Z,I'm so sleepy,1.0
2022-10-29T21:41:40Z,hard,2.0
2022-10-29T15:03:34Z,slow start today,3.0
2022-10-28T15:41:39Z,I had to run to make it in time,4.0
2022-10-27T21:06:13Z,eh,2.0
2022-10-27T14:41:02Z,yuge,4.0
2022-10-26T03:45:39Z,this arrived very suddenly,4.0
2022-10-25T16:05:26Z,tea-induced,3.0
2022-10-24T13:38:33Z,good morning,4.0
2022-10-23T19:04:24Z,oh my I guess I wasn't done ,3.0
2022-10-23T18:41:13Z,ehhh,3.0
2022-10-22T14:06:34Z,I need more fiber ,2.0
2022-10-21T13:09:16Z,my heavens good morning,4.0
2022-10-21T04:37:11Z,"I wanted to sleep, but my butt had other ideas",3.0
2022-10-20T14:11:09Z,"wow, tea is powerful",3.0
2022-10-19T20:27:26Z,eh,2.0
2022-10-19T14:09:36Z,"this was confusing, it poured out in a funky way",3.0
2022-10-18T16:38:37Z,baby poo,2.0
2022-10-17T14:23:20Z,pouring lava,3.0
2022-10-16T22:13:54Z,"home sweet home, shame the poo was just okay",3.0
2022-10-16T09:53:56Z,this bathroom is gross,2.0
2022-10-15T13:11:12Z,massive ,3.0
2022-10-13T15:00:25Z,the tea works hard,4.0
2022-10-13T12:49:57Z,not my favorite,2.0
2022-10-12T20:38:06Z,working around people is weird,3.0
2022-10-12T10:44:33Z,nothin like a pre-flight poo,5.0
2022-10-11T11:59:25Z,this woke me up,4.0
2022-10-10T18:50:41Z,"not great, yet I am entirely empty",2.0
2022-10-10T14:23:59Z,"salad, apples, and corn, oh my",4.0
2022-10-09T17:00:24Z,SO MANY APPLES,4.0
2022-10-08T13:11:34Z,not really good,2.0
2022-10-07T16:57:09Z,a lil bonus,4.0
2022-10-07T15:11:59Z,couldn't poop all day yesterday... today the wrath is here,4.0
2022-10-05T21:59:43Z,a stinky explosion,3.0
2022-10-05T17:33:03Z,tea induced,4.0
2022-10-04T23:08:30Z,I think my body just doesn't want anything in it,2.0
2022-10-04T14:39:48Z,there is nothing else within me,3.0
2022-10-03T15:58:07Z,"okay that's enough, body",3.0
2022-10-03T13:17:59Z,"wow, good morning",4.0
2022-10-03T03:03:27Z,"so solid, it was basically a rock",4.0
2022-09-30T15:22:01Z,the night taco revenge,3.0
2022-09-30T04:44:37Z,good and...clean? I guess is the right word,3.0
2022-09-29T22:09:41Z,this took a lot of mental preparation,4.0
2022-09-28T14:54:22Z,"heavy, takes multiple flushes",3.0
2022-09-27T22:51:58Z,I am cleansed,3.0
2022-09-27T13:24:58Z,"mostly liquid, which makes no sense when I think about the food I've eaten",3.0
2022-09-26T13:33:10Z,ehhhhhhhhh,2.0
2022-09-25T02:26:19Z,"incredibly bad, do not recommend",1.0
2022-09-24T19:32:20Z,"oh my heavens, goodbye brunch",4.0
2022-09-24T15:32:42Z,"I was about to leave the house, and then I was struck ",4.0
2022-09-23T14:33:43Z,"Taco Bell last night, baby",3.0
2022-09-21T20:52:06Z,arugula has superpowers,3.0
2022-09-21T02:43:16Z,there's a fly in my bathroom and I feel so exposed,2.0
2022-09-20T15:26:49Z,I had to run to make it on time,3.0
2022-09-19T20:47:19Z,wow this was a lot of pressure for nothing,2.0
2022-09-18T23:53:58Z,I need more fiber,3.0
2022-09-17T13:54:33Z,tacos and pizza yesterday = clogged toilet today,4.0
2022-09-16T14:07:01Z,phew what a start to the day ,3.0
2022-09-15T18:13:55Z,best one in a while,4.0
2022-09-15T13:51:13Z,hearty,4.0
2022-09-14T13:07:01Z,this woke me up... not in a great way but eh,2.0
2022-09-13T14:21:28Z,"holy crap, this was large, liquid, and long",3.0
2022-09-12T19:22:34Z,"eh, not great, but large",3.0
2022-09-12T13:03:13Z,wow good morning,4.0
2022-09-11T21:06:09Z,"best one in a while, thank you tacos",4.0
2022-09-09T22:31:53Z,"oh no, a storm came in, it's my butt",3.0
2022-09-09T13:44:33Z,"nothing special, but solid",3.0
2022-09-08T05:19:18Z,"finally, non liquid, at long last",3.0
2022-09-07T13:04:08Z,ugh,2.0
2022-09-07T04:29:10Z,is this my life now ,2.0
2022-09-06T21:21:14Z,what is wrong with me,1.0
2022-09-06T14:57:06Z,"I think my body just doesn't want anything in it, ever",2.0
2022-09-05T13:51:15Z,all I want is peace ,1.0
2022-09-05T12:24:06Z,stop-pooping.gif ,2.0
2022-09-05T05:13:01Z,"I thought I was free from this hell, and I was so wrong, never eating spicy food again",1.0
2022-09-05T05:01:48Z,oh no,1.0
2022-09-04T22:52:36Z,"home sweet home, poop sweet poop",4.0
2022-09-04T19:17:11Z,not comfy but got it done,3.0
2022-09-04T10:33:32Z,"I needed this, it took so much pushing",3.0
2022-09-03T15:22:40Z,sometimes you can't hold it,4.0
2022-09-02T17:58:01Z,not good but necessary ,2.0
2022-09-02T14:48:28Z,"I needed this, was feelin weird",3.0
2022-09-02T00:35:24Z,"not comfortable, but manageable",2.0
2022-09-01T13:22:25Z,not satisfying but not bad,3.0
2022-08-31T15:37:32Z,ugh I think we're getting better,2.0
2022-08-31T07:18:28Z,"I would do negative stars if I could, it woke me up and was very corny, and was bad overall",1.0
2022-08-30T20:36:00Z,eh,1.0
2022-08-30T18:15:26Z,"wow, caffeine works so well",4.0
2022-08-29T15:05:39Z,yuuuuge,4.0
2022-08-28T18:34:35Z,I was supposed to be cleaning the house but then my body decided to clean its own house,3.0
2022-08-27T23:38:15Z,"so much walking today, this topped it off well",4.0
2022-08-25T18:55:34Z,used my standing desk for less than 5 minutes,3.0
2022-08-23T19:08:29Z,I have been eating so much fruit and my body is just cleansing itself all the time now,4.0
2022-08-23T16:56:59Z,phew,3.0
2022-08-23T13:15:47Z,time to start the day,2.0
2022-08-22T17:12:49Z,the spice happened again,3.0
2022-08-22T13:40:13Z,"SO SPICY, THE TACO REVENGE",4.0
2022-08-22T03:07:11Z,this is definitely a first part of a larger piece ,3.0
2022-08-21T19:56:51Z,"hello again, corn",4.0
2022-08-20T16:59:40Z,"wow, small but mighty",4.0
2022-08-18T17:42:06Z,"so good, then so meh, so fast",2.0
2022-08-18T16:23:48Z,"wow. wowowow. massive, but managed.",4.0
2022-08-17T16:08:30Z,back to back meetings + caffeine made this necessary,4.0
2022-08-15T17:46:11Z,"yet again, decent",4.0
2022-08-15T14:31:46Z,Mexican food and vegetables do work,4.0
2022-08-14T21:40:10Z,"really, really good, my burrito earlier has done well",5.0
2022-08-12T18:19:26Z,very very empty now,4.0
2022-08-09T21:41:18Z,not a fan,1.0
2022-08-08T19:41:56Z,all my energy,2.0
2022-08-08T02:56:12Z,"had to rush to the can for this one, and it wasn't even that good",2.0
2022-08-07T21:15:08Z,"wow, I needed this",4.0
2022-08-04T18:00:23Z,"raisins and tea, weee",4.0
2022-08-03T16:54:28Z,a surprise between calls,3.0
2022-08-03T15:08:34Z,the tea worked its magic in a great way,4.0
2022-08-02T17:49:34Z,"chai induced, it was just Fine",3.0
2022-08-01T19:41:05Z,this was not satisfying or good,2.0
2022-08-01T13:31:04Z,*yawn* good morning,3.0
2022-07-31T21:01:44Z,so spicy,4.0
2022-07-29T13:36:58Z,"to see or to pee, eh",3.0
2022-07-27T18:11:13Z,wow this was more than I expected,4.0
2022-07-26T03:58:32Z,"wow this was sudden, and a lot",4.0
2022-07-25T16:29:07Z,the habanero salsa on my tacos yesterday is back,4.0
2022-07-23T21:44:11Z,this wanted to come out for a while,3.0
2022-07-21T17:55:18Z,I had to do the potty dance for this,3.0
2022-07-19T22:26:31Z,worthless,1.0
2022-07-18T17:54:52Z,"free food, free poo",4.0
2022-07-17T14:50:21Z,ugh womanhood,1.0
2022-07-17T03:13:59Z,"period poo, back again",3.0
2022-07-15T18:24:18Z,"wow, wowowow",5.0
2022-07-14T15:34:21Z,post exercise mega turd,4.0
2022-07-13T14:30:34Z,tea works fast,4.0
2022-07-11T15:42:37Z,"wow, truly explosive",4.0
2022-07-08T21:52:19Z,"this was really good, balanced between emptying and not too gross",4.0
2022-07-06T18:53:44Z,it just keeps comin,3.0
2022-07-06T17:45:43Z,caffeine is so powerful,4.0
2022-07-06T05:38:56Z,too much effort,2.0
2022-07-05T23:35:06Z,so dang solid,4.0
2022-07-02T16:29:12Z,"good, but rushed",3.0
2022-07-01T18:00:46Z,"turns out caffeine works, and this was okay for the first time in days ",3.0
2022-07-01T16:46:33Z,my poops are having some kind of revenge on me,2.0
2022-06-30T05:20:31Z,I miss good poos ,2.0
2022-06-29T22:00:14Z,lil baby turd,1.0
2022-06-28T19:21:08Z,my butt actually hurts now,1.0
2022-06-28T17:33:49Z,I need more fiber,2.0
2022-06-27T00:18:52Z,this took 3 tries,2.0
2022-06-25T22:43:01Z,a two parter that I did not expect,4.0
2022-06-23T17:06:12Z,ran in between conference talks,3.0
2022-06-21T19:35:02Z,worthless,1.0
2022-06-21T16:40:28Z,ran after a meeting ,4.0
2022-06-20T16:16:19Z,"this happened slowly and then all at once, just like falling in love",3.0
2022-06-19T22:10:24Z,period poo,3.0
2022-06-17T17:13:54Z,this was fine,2.0
2022-06-16T21:43:46Z,long day of talking for this,4.0
2022-06-16T15:47:54Z,not worth much,1.0
2022-06-15T17:08:00Z,literally 7 meetings so far today and this is my first chance to poo,3.0
2022-06-14T15:47:58Z,this took a minute to brew but it was solid,4.0
2022-06-13T17:22:22Z,first normal poo in a while,4.0
2022-06-12T19:45:55Z,bye bye soup,4.0
2022-06-10T15:41:22Z,eh,2.0
2022-06-08T17:43:04Z,imagine a slightly broken soft serve ice cream machine,4.0
2022-06-07T16:25:01Z,oh no,1.0
2022-06-07T15:06:53Z,not worth the effort,1.0
2022-06-06T20:48:35Z,good break between neti pots,3.0
2022-06-06T19:08:31Z,I'm a little too empty now ,2.0
2022-06-06T15:22:09Z,slept through the night and pooped like a pro,4.0
2022-06-05T15:39:41Z,I'm so sick ugh,3.0
2022-06-03T23:52:31Z,I need to rest after this,4.0
2022-06-03T01:23:04Z,"you know, this was nice, nothing fancy",4.0
2022-06-02T13:33:00Z,last night's spice,4.0
2022-06-01T19:52:00Z,"I had so many meetings today, this was just for peace",4.0
2022-05-31T17:57:18Z,"kind of sudden tbh, didn't expect this, also why is it spicy",3.0
2022-05-31T15:43:20Z,"I weighed myself before and after, lost 2lbs",4.0
2022-05-30T15:46:52Z,"wow, I need more fruit",3.0
2022-05-28T17:27:33Z,cleanse before seein the fam,4.0
2022-05-27T17:50:49Z,arugula powered,4.0
2022-05-26T16:03:01Z,"I ran for this, stinky",3.0
2022-05-24T16:04:57Z,why was this spicy,2.0
2022-05-24T04:42:59Z,this was pathetic ,1.0
2022-05-23T21:43:54Z,this was not easy to work with,3.0
2022-05-23T01:34:59Z,"home at last, home at last!",5.0
2022-05-22T19:46:21Z,I basically ran through security to make this happen,4.0
2022-05-21T15:42:18Z,this took days to brew,2.0
2022-05-18T18:53:39Z,I had to hold this so I wouldn't interrupt Cami's meeting,4.0
2022-05-18T01:03:30Z,I couldn't hold this in ,4.0
2022-05-16T14:50:39Z,"this was both a period poop and a spicy poop, and took a lot of effort",4.0
2022-05-16T06:26:06Z,I just want to sleep,2.0
2022-05-15T18:03:27Z,"period poops, man",4.0
2022-05-14T15:21:02Z,whew,4.0
2022-05-12T18:16:07Z,"this sucked, not satisfying or good in any way",1.0
2022-05-12T06:48:42Z,late nite delite ,4.0
2022-05-11T15:47:41Z,I just destroyed my toilet,4.0
2022-05-09T16:57:34Z,rushed between meetings ,3.0
2022-05-09T14:38:44Z,I wanted to just chill on the couch but my butt had other plans,3.0
2022-05-08T19:42:00Z,eh,2.0
2022-05-07T13:55:39Z,the spicy chicken sandwich had its revenge,3.0
2022-05-06T15:07:04Z,my body is tired,3.0
2022-05-05T17:32:59Z,"this took time and effort, but it was worth it",4.0
2022-05-04T18:07:00Z,explosion,4.0
2022-05-03T17:01:58Z,spicy,4.0
2022-05-03T06:03:32Z,good night bowels,3.0
2022-05-02T19:05:24Z,a flood,3.0
2022-05-02T15:44:21Z,I'm so unblocked now,4.0
2022-05-02T14:41:56Z,the poop I needed for days,4.0
2022-04-30T15:32:09Z,part 2 from earlier,3.0
2022-04-30T14:24:50Z,"this gave me the worst stomachache last night, and now, relief",2.0
2022-04-28T18:33:56Z,this has been brewin for a while,3.0
2022-04-27T17:17:53Z,"quick before a last minute meeting, whew",3.0
2022-04-26T14:49:28Z,pre-conference poo,3.0
2022-04-25T13:23:55Z,I just want to sleep,2.0
2022-04-25T12:49:00Z,the spicy chicken must escape and give me peace,2.0
2022-04-25T04:57:13Z,THIS WAS AN INCREDIBLY BAD AND SPICY TIME,1.0
2022-04-24T19:42:58Z,spicy chicken sandwich,3.0
2022-04-24T14:05:25Z,I'm so tired,2.0
2022-04-24T04:50:08Z,good night moon,3.0
2022-04-22T16:57:05Z,I rushed out of a meeting for this,4.0
2022-04-19T18:21:16Z,"I waited so long for this, and was still disappointed ",2.0
2022-04-18T18:04:48Z,it never stops ,3.0
2022-04-18T17:02:21Z,post meeting poo,3.0
2022-04-18T14:32:38Z,"unsatisfactory, honestly",2.0
2022-04-17T21:44:34Z,happy Easter ,3.0
2022-04-17T14:31:31Z,period poops,1.0
2022-04-16T13:37:56Z,had to push a little while to do this one,4.0
2022-04-12T16:56:26Z,quick one between meetings,3.0
2022-04-12T14:37:16Z,forgive me toilet,4.0
2022-04-11T20:43:37Z,my poor toilet,4.0
2022-04-11T13:57:31Z,this is for this morning,2.0
2022-04-11T13:57:19Z,this was for last night,3.0
2022-04-08T05:20:31Z,good night,3.0
2022-04-07T15:15:30Z,Joe heard this across the house and asked if I was okay,2.0
2022-04-07T05:14:10Z,"good night moon
get it because moon is a butt and it's night",4.0
2022-04-06T14:34:03Z,had to walk around a bit to make this happen,3.0
2022-04-05T17:11:52Z,this wasn't fun,1.0
2022-04-04T17:08:41Z,ultimate destruction,5.0
2022-04-03T16:36:54Z,hello america ,2.0
2022-04-03T04:14:45Z,"last one in Spain, not great, but that's okay",3.0
2022-04-01T12:04:13Z,siesta poo,4.0
2022-03-30T14:03:55Z,a necessary explosion,4.0
2022-03-28T20:57:03Z,this was the cleanse I needed,5.0
2022-03-28T10:40:17Z,caca lol,3.0
2022-03-25T20:56:34Z,forgot this earlier,2.0
2022-03-25T16:49:38Z,this was not comfortable ,2.0
2022-03-25T05:46:53Z,ouchie,2.0
2022-03-23T17:21:08Z,good clean turd,4.0
2022-03-22T17:06:41Z,"eh, got the job done ",3.0
2022-03-21T18:33:00Z,"this was solid, I needed it",4.0
2022-03-20T21:53:59Z,"forgot to do this earlier, it was forgettable",2.0
2022-03-18T18:34:06Z,I guess this was fine,3.0
2022-03-18T16:47:30Z,not good,1.0
2022-03-16T17:55:45Z,"tea finished, poo time",4.0
2022-03-14T17:27:20Z,tea makes me pee (and poo),4.0
2022-03-13T23:52:43Z,"a long day, yet a short poop",3.0
2022-03-11T19:27:46Z,boba burst,4.0
2022-03-10T20:14:00Z,quick one before streaming,2.0
2022-03-07T16:19:12Z,unloosed the caboose,3.0
2022-03-07T00:40:37Z,this was a surprise,2.0
2022-03-06T18:33:51Z,I waited for a while for this ,4.0
2022-03-04T21:34:39Z,it's a beautiful day to poo,4.0
2022-03-03T23:58:49Z,I used my standing desk,4.0
2022-03-02T18:54:17Z,meh,2.0
2022-03-01T18:22:35Z,the tea and the spinach salad comin through,3.0
2022-02-28T17:49:16Z,double flusher,4.0
2022-02-28T00:43:24Z,"I didn't realize this was coming, and then boom, there it was",4.0
2022-02-27T16:16:30Z,"I waited far too long for this, now I'm exhausted",4.0
2022-02-26T18:04:22Z,I didn't want to go here but I had to,3.0
2022-02-24T02:33:14Z,"too much effort
too little reward",2.0
2022-02-21T19:56:15Z,post meeting release,4.0
2022-02-21T01:23:48Z,"I'm the ""stop pooping"" meme rn",3.0
2022-02-20T20:02:42Z,doody calls,4.0
2022-02-20T16:22:59Z,this was rough,2.0
2022-02-19T15:16:58Z,perhaps my final Mexico poo ,3.0
2022-02-18T15:00:12Z,good morning world,4.0
2022-02-17T14:21:51Z,do you know the horror of flushing in a shared hotel room and watching your poop not go down? I do,4.0
2022-02-17T07:10:33Z,this was small but at least I finally pooped,3.0
2022-02-15T02:18:15Z,"fried chicken, caffeine, and fruit, a powerful combo",5.0
2022-02-14T16:21:43Z,quick one before a meeting,3.0
2022-02-14T01:21:02Z,chai tea did this,3.0
2022-02-13T05:47:09Z,I waited for this all day,4.0
2022-02-12T03:10:41Z,"I think I broke the toilet, or at least myself",3.0
2022-02-10T18:01:40Z,I ran up the stairs to get there in time,4.0
2022-02-08T15:39:06Z,I have period cramps,2.0
2022-02-06T19:07:11Z,I sprinted up the stairs for this ,4.0
2022-02-05T20:37:33Z,"once again, caffeine ",3.0
2022-02-05T19:22:03Z,black tea did it,3.0
2022-02-04T15:30:45Z,"I ran for this, thanks tea ",4.0
2022-02-02T19:13:51Z,"this surprised me, but it was good",4.0
2022-02-02T14:22:07Z,wow good morning,4.0
2022-01-31T16:59:40Z,this came outta nowhere,4.0
2022-01-31T15:49:30Z,I really need to space these out better so it is not one massive explosion every time,3.0
2022-01-30T16:06:28Z,this needed a couple o flushez,3.0
2022-01-28T19:07:18Z,panic poo between calls,2.0
2022-01-26T20:39:09Z,"I needed this, now I am empty",4.0
2022-01-25T19:42:28Z,a nice midday break,4.0
2022-01-24T18:50:22Z,caffeine caused this,3.0
2022-01-24T17:06:04Z,this was stinky,4.0
2022-01-24T00:00:49Z,this was a lil draining,3.0
2022-01-23T19:05:22Z,spicy chicken is coming back...coming bawk,4.0
2022-01-21T23:17:14Z,this... controlled me,4.0
2022-01-20T22:00:44Z,bye bye soup,3.0
2022-01-19T18:47:01Z,this came outta nowhere,3.0
2022-01-19T00:43:53Z,a lil surprise,4.0
2022-01-18T18:31:06Z,wow I am woozy,3.0
2022-01-17T23:00:17Z,"this got me off the couch, good thing",3.0
2022-01-16T04:00:53Z,"I am usually open about my poops but this one was so bad, so terrible... I will spare you",1.0
2022-01-15T16:05:43Z,I'm exhausted,3.0
2022-01-14T19:49:19Z,decent,3.0
2022-01-14T12:26:35Z,this woke me up,1.0
2022-01-13T20:08:22Z,"a triple flusher, the raisins last night are doing a number on this toilet",4.0
2022-01-13T15:35:10Z,so heavy I had to flush twice,4.0
2022-01-11T02:21:17Z,the spice came in FULL FORCE,3.0
2022-01-10T21:47:32Z,my chicken sandwich ripped through me,3.0
2022-01-10T17:58:27Z,this is what the previous poop wished it could be ,4.0
2022-01-10T15:27:59Z,"this could have been so much better, but it kind of sucked ",2.0
2022-01-08T22:34:12Z,I feel the spice from the past 24 hours comin thru,3.0
2022-01-08T01:27:29Z,"hmm, mixed feelings on the consistency here",3.0
2022-01-07T16:54:36Z,"good one to have between meetings, not too much pressure ",4.0
2022-01-05T17:29:27Z,spicy ramen,3.0
2022-01-04T19:18:50Z,standing desk did it,3.0
2022-01-04T02:05:19Z,okay what's happening to me,2.0
2022-01-04T00:28:03Z,"I used my standing desk, this was inevitable",3.0
2022-01-03T22:48:24Z,the fiber worked,4.0
2022-01-03T16:23:22Z,fiber is a need,4.0
2022-01-02T01:02:55Z,new year new me new poo,3.0
2021-12-31T21:58:33Z,could this be the last poo of the year? ,4.0
2021-12-30T09:43:08Z,late nite poo,3.0
2021-12-28T18:15:33Z,this was weird,2.0
2021-12-27T15:52:25Z,this was incredibly sudden and unexpected,4.0
2021-12-27T15:30:32Z,why have an alarm clock in the morning when you can have Taco Bell the night before,5.0
2021-12-26T23:39:27Z,I need more fiber ,3.0
2021-12-26T17:55:57Z,had to flush more than once,4.0
2021-12-25T15:27:55Z,good morning Christmas,4.0
2021-12-23T15:26:04Z,"this made me say ""oh my word"" out loud",3.0
2021-12-22T19:11:38Z,surprising and not great,2.0
2021-12-22T16:20:07Z,hefty hefty hefty,5.0
2021-12-20T07:55:08Z,I need to poop more but it won't come out ,1.0
2021-12-20T03:58:36Z,spicy chicken for a spicy night,4.0
2021-12-17T22:04:06Z,had to do this pre shower,3.0
2021-12-16T04:58:23Z,stress poo,1.0
2021-12-15T01:03:26Z,I think my body is rejecting the mass amounts of chocolate I've been eating,4.0
2021-12-14T17:49:36Z,ahhhhh,2.0
2021-12-14T01:20:47Z,the previous one was an uncorking,4.0
2021-12-13T23:14:40Z,"this was a lot, and like... just okay",3.0
2021-12-12T16:37:14Z,there was no stopping this,4.0
2021-12-10T23:07:54Z,I waited way too long for this,3.0
2021-12-07T20:26:38Z,hearty yet wanting,3.0
2021-12-07T05:50:59Z,a sudden explosion,2.0
2021-12-06T19:16:49Z,the hot pot is not done with me yet,2.0
2021-12-06T17:09:23Z,the hot pot is coming ,2.0
2021-12-06T07:29:34Z,the hot pot is coming,4.0
2021-12-03T20:32:48Z,last day o work poo,4.0
2021-12-02T16:49:03Z,"I held this in for too long, dang meetings",4.0
2021-12-01T17:39:50Z,ppp - pre-presentation poo,4.0
2021-12-01T00:40:41Z,average,3.0
2021-11-30T14:25:47Z,this got me out of bed but I'm not happy about it,2.0
2021-11-29T23:16:57Z,topping off a long day,3.0
2021-11-28T20:07:48Z,gotta be empty so lunch can be big,4.0
2021-11-28T01:43:32Z,this was kind of pathetic for how much it pushed against my organs,2.0
2021-11-27T20:07:05Z,movin and shakin,3.0
2021-11-27T15:24:04Z,I think all the Thanksgiving food is finally gone,3.0
2021-11-27T06:51:24Z,home sweet home ,4.0
2021-11-26T21:53:14Z,A final poo before finally going home,3.0
2021-11-25T02:33:10Z,I'm getting better I think,3.0
2021-11-24T05:39:58Z,my stomach isn't doing great,2.0
2021-11-24T03:20:57Z,this was so much effort,2.0
2021-11-23T15:32:51Z,hopefully this is a normal one and not the start of another chaotic day,3.0
2021-11-23T07:22:35Z,I just want to sleep,1.0
2021-11-23T01:04:35Z,my butt's just being rude at this point,1.0
2021-11-22T22:31:11Z,I am ill ,1.0
2021-11-22T20:43:53Z,"hmm, 4th poop of the day... I may be ill",1.0
2021-11-22T18:53:16Z,when doody calls,2.0
2021-11-22T16:06:01Z,"was not a fan of this, it came out of nowhere",2.0
2021-11-22T14:28:36Z,"I couldn't get this out last night, but today is a new day, a new poop ",4.0
2021-11-21T14:52:08Z,truly the best way I can say goodbye to Mexico,4.0
2021-11-20T13:15:59Z,"this part 2 was a lot, in a good way. I am fully cleansed, everything is gone, I am free",5.0
2021-11-20T12:23:13Z,"this is a part 1, I can tell, there is more to come",4.0
2021-11-18T13:22:51Z,this got me out of bed and was a lot... the tacos and the fish are coming back with a vengeance ,4.0
2021-11-17T15:14:58Z,"had to step away for this, it was not gonna wait",3.0
2021-11-16T14:26:12Z,"this was great to wake up to, very clean experience",5.0
2021-11-15T14:49:37Z,"I waited for 2 days for this, truly an uncorking experience",4.0
2021-11-12T17:40:19Z,rushed this,2.0
2021-11-11T22:31:45Z,"this was great, I had to put it off for a while and at last I have relief ",5.0
2021-11-10T16:38:48Z,this was not comfortable,2.0
2021-11-08T14:40:55Z,this woke me up but wasn't really worth it,2.0
2021-11-08T00:41:40Z,"this was pretty huge, the fiber of the past couple days kicking in",5.0
2021-11-07T19:18:51Z,"this was pretty great, took some time but no complaints ",4.0
2021-11-06T02:27:26Z,had to secretly poop while guests were over,4.0
2021-11-04T14:14:21Z,the COVID booster is destroying me and my poo,1.0
2021-11-03T19:42:14Z,the COVID booster tho ,3.0
2021-11-03T01:33:54Z,"this was small, and yet very very emptying",4.0
2021-11-02T14:49:26Z,satisfying but kind of messy,4.0
2021-11-01T15:08:22Z,speedy before a meeting,3.0
2021-10-30T16:15:07Z,this poured out,4.0
2021-10-30T00:10:31Z,"this was fine, but I'm not happy with it",2.0
2021-10-29T14:51:20Z,gym poo,2.0
2021-10-28T15:30:33Z,volcanic,4.0
2021-10-28T04:47:45Z,"this was just fine, not really happy with it but not mad either",2.0
2021-10-26T15:08:25Z,I can tell there will be more after this,2.0
2021-10-25T20:07:54Z,quick one between meetings ,2.0
2021-10-25T15:06:32Z,rushed before meeting,3.0
2021-10-25T02:41:49Z,I'm exhausted,4.0
2021-10-22T23:51:36Z,"believe it or not, I still think this was Taco Bell ",3.0
2021-10-22T16:15:49Z,this was Taco Bell part two and it was Bad,2.0
2021-10-22T13:23:02Z,Taco Bell came back with a vengeance ,4.0
2021-10-20T22:38:48Z,so grateful for meetings ending so I can do this,4.0
2021-10-18T18:01:09Z,this was a panicked rush between meetings,2.0
2021-10-17T23:23:26Z,dat Puerto Rican food,4.0
2021-10-17T01:22:08Z,so much pushing,2.0
2021-10-16T04:47:20Z,"this was very bad, like substantive, but really not enjoyable",1.0
2021-10-15T15:09:08Z,"flushed twice, pretty nice",4.0
2021-10-15T00:28:08Z,"long day, short poop",2.0
2021-10-14T14:01:56Z,I had to rush this,3.0
2021-10-13T15:50:03Z,I needed this,5.0
2021-10-11T14:50:07Z,"I guess if something's going to get me out of bed, better this than work",2.0
2021-10-10T15:42:25Z,happy Sunday,4.0
2021-10-10T04:29:59Z,this interrupted my k-drama,1.0
2021-10-08T15:14:24Z,this was both spicy and speedy,3.0
